name,iso3,year,percent,residence,indicator,pop,region,income_id
Cambodia,KHM,2020,NA,rural,Safely managed,12667629.663668163,East Asia & Pacific,LMC
Cameroon,CMR,2000,NA,rural,Safely managed,8448583.834871724,Sub-Saharan Africa,LMC
Cameroon,CMR,2010,NA,rural,Safely managed,9853497.898624912,Sub-Saharan Africa,LMC
Cameroon,CMR,2020,NA,rural,Safely managed,11266062.999366224,Sub-Saharan Africa,LMC
Canada,CAN,2000,77.3618455066499,rural,Safely managed,6277345.75625509,North America,HIC
Canada,CAN,2010,80.60480756388591,rural,Safely managed,6509551.792860627,North America,HIC
Canada,CAN,2020,84.10229814235662,rural,Safely managed,6958897.225964069,North America,HIC
Caribbean Netherlands,BES,2000,NA,rural,Safely managed,3604.375332991258,NA,NA
Caribbean Netherlands,BES,2010,NA,rural,Safely managed,5290.11563342865,NA,NA
Caribbean Netherlands,BES,2020,NA,rural,Safely managed,6542.66299925046,NA,NA
Cayman Islands,CYM,2000,NA,rural,Safely managed,0,Latin America & Caribbean,HIC
Cayman Islands,CYM,2010,NA,rural,Safely managed,0,Latin America & Caribbean,HIC
Cayman Islands,CYM,2020,NA,rural,Safely managed,0,Latin America & Caribbean,HIC
Central African Republic,CAF,2000,9.322319405875591,rural,Safely managed,2270202.878696546,Sub-Saharan Africa,LIC
Central African Republic,CAF,2010,8.037431801421674,rural,Safely managed,2680138.057381846,Sub-Saharan Africa,LIC
Central African Republic,CAF,2020,5.917556591686458,rural,Safely managed,2791700.374184847,Sub-Saharan Africa,LIC
Chad,TCD,2000,5.902446527997638,rural,Safely managed,6547741.289962083,Sub-Saharan Africa,LIC
Chad,TCD,2010,4.792226161897781,rural,Safely managed,9324457.102587074,Sub-Saharan Africa,LIC
Chad,TCD,2020,3.333442644349621,rural,Safely managed,12562497.174808383,Sub-Saharan Africa,LIC
Channel Islands,CHI,2000,NA,rural,Safely managed,103217.0523667504,Europe & Central Asia,HIC
Channel Islands,CHI,2010,NA,rural,Safely managed,110119.17556069061,Europe & Central Asia,HIC
Channel Islands,CHI,2020,NA,rural,Safely managed,120027.03118813512,Europe & Central Asia,HIC
Chile,CHL,2000,NA,rural,Safely managed,2136729.329752922,Latin America & Caribbean,HIC
Chile,CHL,2010,NA,rural,Safely managed,2205503.216354847,Latin America & Caribbean,HIC
Chile,CHL,2020,NA,rural,Safely managed,2346132.8303594887,Latin America & Caribbean,HIC
China,CHN,2000,4.749129727769532,rural,Safely managed,834159227.0227432,East Asia & Pacific,UMC
China,CHN,2010,17.32185340541614,rural,Safely managed,700869335.4808332,East Asia & Pacific,UMC
China,CHN,2020,43.92951120853525,rural,Safely managed,560191301.1971283,East Asia & Pacific,UMC
"China, Hong Kong SAR",HKG,2000,NA,rural,Safely managed,0,East Asia & Pacific,HIC
"China, Hong Kong SAR",HKG,2010,NA,rural,Safely managed,0,East Asia & Pacific,HIC
"China, Hong Kong SAR",HKG,2020,NA,rural,Safely managed,0,East Asia & Pacific,HIC
"China, Macao SAR",MAC,2000,NA,rural,Safely managed,0,East Asia & Pacific,HIC
"China, Macao SAR",MAC,2010,NA,rural,Safely managed,0,East Asia & Pacific,HIC
"China, Macao SAR",MAC,2020,NA,rural,Safely managed,0,East Asia & Pacific,HIC
Colombia,COL,2000,NA,rural,Safely managed,10320831.453999281,Latin America & Caribbean,UMC
Colombia,COL,2010,NA,rural,Safely managed,9965271.95731461,Latin America & Caribbean,UMC
Colombia,COL,2020,NA,rural,Safely managed,9451497.811655402,Latin America & Caribbean,UMC
Comoros,COM,2000,NA,rural,Safely managed,390063.8429499883,Sub-Saharan Africa,LMC
Comoros,COM,2010,NA,rural,Safely managed,496767.329260786,Sub-Saharan Africa,LMC
Comoros,COM,2020,NA,rural,Safely managed,614107.9756084783,Sub-Saharan Africa,LMC
Congo,COG,2000,NA,rural,Safely managed,1291780.808274597,Sub-Saharan Africa,LMC
Congo,COG,2010,NA,rural,Safely managed,1570342.0294461772,Sub-Saharan Africa,LMC
Congo,COG,2020,NA,rural,Safely managed,1775225.1806215942,Sub-Saharan Africa,LMC
Cook Islands,COK,2000,NA,rural,Safely managed,6242.99362475358,NA,NA
Cook Islands,COK,2010,NA,rural,Safely managed,4918.939555005637,NA,NA
Cook Islands,COK,2020,NA,rural,Safely managed,4304.057515675377,NA,NA
Costa Rica,CRI,2000,37.9532502887507,rural,Safely managed,1622510.7383424044,Latin America & Caribbean,UMC
Costa Rica,CRI,2010,37.03886701711158,rural,Safely managed,1293748.1631436944,Latin America & Caribbean,UMC
Costa Rica,CRI,2020,36.57438038886482,rural,Safely managed,979547.3357319832,Latin America & Caribbean,UMC
Côte d'Ivoire,CIV,2000,NA,rural,Safely managed,9353651.766682863,Sub-Saharan Africa,LMC
Côte d'Ivoire,CIV,2010,NA,rural,Safely managed,10814700.89141339,Sub-Saharan Africa,LMC
Côte d'Ivoire,CIV,2020,NA,rural,Safely managed,12739124.985299334,Sub-Saharan Africa,LMC
Croatia,HRV,2000,NA,rural,Safely managed,2062243.1177992374,Europe & Central Asia,HIC
Croatia,HRV,2010,NA,rural,Safely managed,1940964.788722694,Europe & Central Asia,HIC
Croatia,HRV,2020,NA,rural,Safely managed,1742563.235120904,Europe & Central Asia,HIC
Cuba,CUB,2000,57.10506293691064,rural,Safely managed,2745667.5843930244,Latin America & Caribbean,UMC
Cuba,CUB,2010,54.60075701785711,rural,Safely managed,2627181.68511495,Latin America & Caribbean,UMC
Cuba,CUB,2020,50.95447942342289,rural,Safely managed,2583148.0654135346,Latin America & Caribbean,UMC
Curaçao,CUW,2000,NA,rural,Safely managed,12220.95630532596,Latin America & Caribbean,HIC
Curaçao,CUW,2010,NA,rural,Safely managed,15060.530778509567,Latin America & Caribbean,HIC
Curaçao,CUW,2020,NA,rural,Safely managed,17949.264476806853,Latin America & Caribbean,HIC
Cyprus,CYP,2000,NA,rural,Safely managed,295739.70877784304,Europe & Central Asia,HIC
Cyprus,CYP,2010,NA,rural,Safely managed,361033.0441080965,Europe & Central Asia,HIC
Cyprus,CYP,2020,NA,rural,Safely managed,400590.30387027207,Europe & Central Asia,HIC
Czech Republic,CZE,2000,NA,rural,Safely managed,2676471.292721927,Europe & Central Asia,HIC
Czech Republic,CZE,2010,NA,rural,Safely managed,2817990.067064762,Europe & Central Asia,HIC
Czech Republic,CZE,2020,NA,rural,Safely managed,2777802.4536556005,Europe & Central Asia,HIC
Democratic People's Republic of Korea,PRK,2000,NA,rural,Safely managed,9306454.516268373,East Asia & Pacific,LIC
Democratic People's Republic of Korea,PRK,2010,18.37256880890771,rural,Safely managed,9726986.14452675,East Asia & Pacific,LIC
Democratic People's Republic of Korea,PRK,2020,1.227910789833337,rural,Safely managed,9697732.075380906,East Asia & Pacific,LIC
Democratic Republic of the Congo,COD,2000,23.65325638730678,rural,Safely managed,30561318.394657373,Sub-Saharan Africa,LIC
Democratic Republic of the Congo,COD,2010,17.38993805264024,rural,Safely managed,38729917.32154369,Sub-Saharan Africa,LIC
Democratic Republic of the Congo,COD,2020,11.17079856191531,rural,Safely managed,48687371.228313446,Sub-Saharan Africa,LIC
Denmark,DNK,2000,NA,rural,Safely managed,795837.2662846744,Europe & Central Asia,HIC
Denmark,DNK,2010,NA,rural,Safely managed,733517.5043513998,Europe & Central Asia,HIC
Denmark,DNK,2020,NA,rural,Safely managed,688345.1330173016,Europe & Central Asia,HIC
Djibouti,DJI,2000,10.92345323900232,rural,Safely managed,168400.9931908734,Middle East & North Africa,LMC
Djibouti,DJI,2010,14.8826567303193,rural,Safely managed,193253.01036148332,Middle East & North Africa,LMC
Djibouti,DJI,2020,20.92939168742994,rural,Safely managed,216747.91684211232,Middle East & North Africa,LMC
Dominica,DMA,2000,NA,rural,Safely managed,24192.92845512391,Latin America & Caribbean,UMC
Dominica,DMA,2010,NA,rural,Safely managed,22614.01942241937,Latin America & Caribbean,UMC
Dominica,DMA,2020,NA,rural,Safely managed,20812.594467520248,Latin America & Caribbean,UMC
Dominican Republic,DOM,2000,NA,rural,Safely managed,3240024.8990073055,Latin America & Caribbean,UMC
Dominican Republic,DOM,2010,NA,rural,Safely managed,2544677.567973733,Latin America & Caribbean,UMC
Dominican Republic,DOM,2020,NA,rural,Safely managed,1894043.990918845,Latin America & Caribbean,UMC
Ecuador,ECU,2000,41.82724056731001,rural,Safely managed,5034533.171676099,Latin America & Caribbean,UMC
Ecuador,ECU,2010,50.77911777827569,rural,Safely managed,5600646.363107562,Latin America & Caribbean,UMC
Ecuador,ECU,2020,60.26800813059494,rural,Safely managed,6322214.25175637,Latin America & Caribbean,UMC
Egypt,EGY,2000,46.28911669328089,rural,Safely managed,39373718.08770895,Middle East & North Africa,LMC
Egypt,EGY,2010,52.83809556755919,rural,Safely managed,47158182.57738739,Middle East & North Africa,LMC
Egypt,EGY,2020,62.73531752148673,rural,Safely managed,58552676.25593305,Middle East & North Africa,LMC
El Salvador,SLV,2000,NA,rural,Safely managed,2419232.8242960013,Latin America & Caribbean,LMC
El Salvador,SLV,2010,NA,rural,Safely managed,2136406.0664206743,Latin America & Caribbean,LMC
El Salvador,SLV,2020,NA,rural,Safely managed,1722475.567367673,Latin America & Caribbean,LMC
Equatorial Guinea,GNQ,2000,NA,rural,Safely managed,308594.11640612176,Sub-Saharan Africa,UMC
Equatorial Guinea,GNQ,2010,NA,rural,Safely managed,321403.8379451912,Sub-Saharan Africa,UMC
Equatorial Guinea,GNQ,2020,NA,rural,Safely managed,377402.98246742244,Sub-Saharan Africa,UMC
Eritrea,ERI,2000,NA,rural,Safely managed,1682929.1775035486,Sub-Saharan Africa,LIC
Eritrea,ERI,2010,NA,rural,Safely managed,2055235.8170351947,Sub-Saharan Africa,LIC
Eritrea,ERI,2020,NA,rural,Safely managed,2080085.8251264319,Sub-Saharan Africa,LIC
Estonia,EST,2000,NA,rural,Safely managed,428575.7227983886,Europe & Central Asia,HIC
Estonia,EST,2010,NA,rural,Safely managed,425020.7683258131,Europe & Central Asia,HIC
Estonia,EST,2020,NA,rural,Safely managed,408189.24554169195,Europe & Central Asia,HIC
Eswatini,SWZ,2000,NA,rural,Safely managed,777339.7126577263,Sub-Saharan Africa,LMC
Eswatini,SWZ,2010,NA,rural,Safely managed,825464.6830993826,Sub-Saharan Africa,LMC
Eswatini,SWZ,2020,NA,rural,Safely managed,879740.697747893,Sub-Saharan Africa,LMC
Ethiopia,ETH,2000,0.3535987277986943,rural,Safely managed,56463274.65750753,Sub-Saharan Africa,LIC
Ethiopia,ETH,2010,2.551293586991084,rural,Safely managed,72461595.88876963,Sub-Saharan Africa,LIC
Ethiopia,ETH,2020,4.120076052632691,rural,Safely managed,90022236.3192004,Sub-Saharan Africa,LIC
Faeroe Islands,FRO,2000,NA,rural,Safely managed,29754.811437899185,Europe & Central Asia,HIC
Faeroe Islands,FRO,2010,NA,rural,Safely managed,28239.145676583572,Europe & Central Asia,HIC
Faeroe Islands,FRO,2020,NA,rural,Safely managed,28147.21884841463,Europe & Central Asia,HIC
Falkland Islands (Malvinas),FLK,2000,NA,rural,Safely managed,937.1583023215136,NA,NA
Falkland Islands (Malvinas),FLK,2010,NA,rural,Safely managed,764.212656313248,NA,NA
Falkland Islands (Malvinas),FLK,2020,NA,rural,Safely managed,748.5665216699998,NA,NA
Fiji,FJI,2000,NA,rural,Safely managed,422471.86626313254,East Asia & Pacific,UMC
Fiji,FJI,2010,NA,rural,Safely managed,411241.4050645894,East Asia & Pacific,UMC
Fiji,FJI,2020,NA,rural,Safely managed,383256.6414076322,East Asia & Pacific,UMC
Finland,FIN,2000,NA,rural,Safely managed,924338.0737531185,Europe & Central Asia,HIC
Finland,FIN,2010,NA,rural,Safely managed,870866.5431122482,Europe & Central Asia,HIC
Finland,FIN,2020,NA,rural,Safely managed,802461.8270937353,Europe & Central Asia,HIC
France,FRA,2000,NA,rural,Safely managed,14239750.674219131,Europe & Central Asia,HIC
France,FRA,2010,NA,rural,Safely managed,13601474.974530637,Europe & Central Asia,HIC
France,FRA,2020,NA,rural,Safely managed,12418286.600486934,Europe & Central Asia,HIC
French Guiana,GUF,2000,NA,rural,Safely managed,34083.117797446896,NA,NA
French Guiana,GUF,2010,NA,rural,Safely managed,39786.388944846105,NA,NA
French Guiana,GUF,2020,NA,rural,Safely managed,42353.109480841085,NA,NA
French Polynesia,PYF,2000,NA,rural,Safely managed,105786.52687389405,East Asia & Pacific,HIC
French Polynesia,PYF,2010,NA,rural,Safely managed,105734.96529094524,East Asia & Pacific,HIC
French Polynesia,PYF,2020,NA,rural,Safely managed,106813.73641424581,East Asia & Pacific,HIC
Gabon,GAB,2000,NA,rural,Safely managed,259441.73323664826,Sub-Saharan Africa,UMC
Gabon,GAB,2010,NA,rural,Safely managed,234965.247845985,Sub-Saharan Africa,UMC
Gabon,GAB,2020,NA,rural,Safely managed,220525.06910081953,Sub-Saharan Africa,UMC
Gambia,GMB,2000,57.27721217260875,rural,Safely managed,686947.4879641086,Sub-Saharan Africa,LIC
Gambia,GMB,2010,41.02459060900619,rural,Safely managed,795068.5153940693,Sub-Saharan Africa,LIC
Gambia,GMB,2020,24.1942734613884,rural,Safely managed,904267.4333944917,Sub-Saharan Africa,LIC
Georgia,GEO,2000,56.68894381183291,rural,Safely managed,2066017.6036319137,Europe & Central Asia,UMC
Georgia,GEO,2010,50.59694072922286,rural,Safely managed,1822663.1277635132,Europe & Central Asia,UMC
Georgia,GEO,2020,44.48195464416684,rural,Safely managed,1617490.9945278799,Europe & Central Asia,UMC
Germany,DEU,2000,90.58290478805417,rural,Safely managed,20378713.993098736,Europe & Central Asia,HIC
Germany,DEU,2010,91.06970649790297,rural,Safely managed,18617688.4173584,Europe & Central Asia,HIC
Germany,DEU,2020,91.62605130915874,rural,Safely managed,18890763.695001602,Europe & Central Asia,HIC
Ghana,GHA,2000,2.577590170805331,rural,Safely managed,10809843.599736392,Sub-Saharan Africa,LMC
Ghana,GHA,2010,7.804020897318726,rural,Safely managed,12213126.742614806,Sub-Saharan Africa,LMC
Ghana,GHA,2020,14.98328067071825,rural,Safely managed,13252922.208681107,Sub-Saharan Africa,LMC
Gibraltar,GIB,2000,NA,rural,Safely managed,0,Europe & Central Asia,HIC
Gibraltar,GIB,2010,NA,rural,Safely managed,0,Europe & Central Asia,HIC
Gibraltar,GIB,2020,NA,rural,Safely managed,0,Europe & Central Asia,HIC
Greece,GRC,2000,NA,rural,Safely managed,3023641.323472336,Europe & Central Asia,HIC
Greece,GRC,2010,NA,rural,Safely managed,2581240.797126442,Europe & Central Asia,HIC
Greece,GRC,2020,NA,rural,Safely managed,2114316.427942738,Europe & Central Asia,HIC
Greenland,GRL,2000,NA,rural,Safely managed,10336.568514663666,Europe & Central Asia,HIC
Greenland,GRL,2010,NA,rural,Safely managed,8845.159025229514,Europe & Central Asia,HIC
Greenland,GRL,2020,NA,rural,Safely managed,7220.259863867832,Europe & Central Asia,HIC
Grenada,GRD,2000,NA,rural,Safely managed,66126.24845338982,Latin America & Caribbean,UMC
Grenada,GRD,2010,NA,rural,Safely managed,68128.68298378453,Latin America & Caribbean,UMC
Grenada,GRD,2020,NA,rural,Safely managed,71407.93259606289,Latin America & Caribbean,UMC
Guadeloupe,GLP,2000,NA,rural,Safely managed,6752.76162646478,NA,NA
Guadeloupe,GLP,2010,NA,rural,Safely managed,6456.576779019088,NA,NA
Guadeloupe,GLP,2020,NA,rural,Safely managed,6005.934811849148,NA,NA
Guam,GUM,2000,NA,rural,Safely managed,10672.246608659625,East Asia & Pacific,HIC
Guam,GUM,2010,NA,rural,Safely managed,9408.49667329341,East Asia & Pacific,HIC
Guam,GUM,2020,NA,rural,Safely managed,8543.78972600447,East Asia & Pacific,HIC
Guatemala,GTM,2000,NA,rural,Safely managed,6369229.165904894,Latin America & Caribbean,UMC
Guatemala,GTM,2010,NA,rural,Safely managed,7548857.226843013,Latin America & Caribbean,UMC
Guatemala,GTM,2020,NA,rural,Safely managed,8628853.666341305,Latin America & Caribbean,UMC
Guinea,GIN,2000,NA,rural,Safely managed,5696902.641461957,Sub-Saharan Africa,LIC
Guinea,GIN,2010,NA,rural,Safely managed,6759649.497155845,Sub-Saharan Africa,LIC
Guinea,GIN,2020,NA,rural,Safely managed,8290074.945068359,Sub-Saharan Africa,LIC
Guinea-Bissau,GNB,2000,0.4639754974435252,rural,Safely managed,765916.0627278734,Sub-Saharan Africa,LIC
Guinea-Bissau,GNB,2010,2.268187971358871,rural,Safely managed,911871.7841992714,Sub-Saharan Africa,LIC
Guinea-Bissau,GNB,2020,4.20428368413435,rural,Safely managed,1098221.6468945146,Sub-Saharan Africa,LIC
Guyana,GUY,2000,NA,rural,Safely managed,532454.7477912158,Latin America & Caribbean,UMC
Guyana,GUY,2010,NA,rural,Safely managed,549826.8168887054,Latin America & Caribbean,UMC
Guyana,GUY,2020,NA,rural,Safely managed,575871.3271529716,Latin America & Caribbean,UMC
Haiti,HTI,2000,NA,rural,Safely managed,5450688.1383102015,Latin America & Caribbean,LMC
Haiti,HTI,2010,NA,rural,Safely managed,5222496.432825923,Latin America & Caribbean,LMC
Haiti,HTI,2020,NA,rural,Safely managed,4893055.340426266,Latin America & Caribbean,LMC
Holy See,VAT,2000,NA,rural,Safely managed,0,NA,NA
Holy See,VAT,2010,NA,rural,Safely managed,0,NA,NA
Holy See,VAT,2020,NA,rural,Safely managed,0,NA,NA
Honduras,HND,2000,46.29010002101431,rural,Safely managed,3585869.1043289006,Latin America & Caribbean,LMC
Honduras,HND,2010,58.32676657903811,rural,Safely managed,4001948.654349968,Latin America & Caribbean,LMC
Honduras,HND,2020,70.63554130245875,rural,Safely managed,4124378.2461636136,Latin America & Caribbean,LMC
Hungary,HUN,2000,62.47995315318843,rural,Safely managed,3620615.550430566,Europe & Central Asia,HIC
Hungary,HUN,2010,69.39021311813988,rural,Safely managed,3086323.580147773,Europe & Central Asia,HIC
Hungary,HUN,2020,80.68586974880024,rural,Safely managed,2710500.763681829,Europe & Central Asia,HIC
Iceland,ISL,2000,NA,rural,Safely managed,21310.577914642636,Europe & Central Asia,HIC
Iceland,ISL,2010,NA,rural,Safely managed,20585.185610975605,Europe & Central Asia,HIC
Iceland,ISL,2020,NA,rural,Safely managed,20823.092079162598,Europe & Central Asia,HIC
India,IND,2000,0.9251174054040184,rural,Safely managed,764252758.3496475,South Asia,LMC
India,IND,2010,23.67600923574089,rural,Safely managed,852517969.270773,South Asia,LMC
India,IND,2020,50.52028955510617,rural,Safely managed,898024012.453699,South Asia,LMC
Indonesia,IDN,2000,NA,rural,Safely managed,122673792.35969782,East Asia & Pacific,LMC
Indonesia,IDN,2010,NA,rural,Safely managed,121125083.26063156,East Asia & Pacific,LMC
Indonesia,IDN,2020,NA,rural,Safely managed,118597111.73571587,East Asia & Pacific,LMC
Iran (Islamic Republic of),IRN,2000,NA,rural,Safely managed,23596861.73031628,Middle East & North Africa,LMC
Iran (Islamic Republic of),IRN,2010,NA,rural,Safely managed,21667001.7448771,Middle East & North Africa,LMC
Iran (Islamic Republic of),IRN,2020,NA,rural,Safely managed,20264139.40955043,Middle East & North Africa,LMC
Iraq,IRQ,2000,32.86757921189952,rural,Safely managed,7402680.188070536,Middle East & North Africa,UMC
Iraq,IRQ,2010,40.98034474899075,rural,Safely managed,9189377.173342109,Middle East & North Africa,UMC
